**ACTUATORS**
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE3-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE3-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE4-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE4-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE4-1,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE4-1,[W]
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE4-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE4-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Heating Air Mass Flow Rate,SPACE5-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Cooling Air Mass Flow Rate,SPACE5-1,[kg/s]
Actuator,Sizing:Zone,Zone Design Heating Load,SPACE5-1,[W]
Actuator,Sizing:Zone,Zone Design Cooling Load,SPACE5-1,[W]
Actuator,Sizing:Zone,Zone Design Heating Vol Flow,SPACE5-1,[m3/s]
Actuator,Sizing:Zone,Zone Design Cooling Vol Flow,SPACE5-1,[m3/s]
Actuator,Zone Temperature Control,Heating Setpoint,SPACE1-1,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE1-1,[C]
Actuator,Zone Temperature Control,Heating Setpoint,SPACE2-1,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE2-1,[C]
Actuator,Zone Temperature Control,Heating Setpoint,SPACE3-1,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE3-1,[C]
Actuator,Zone Temperature Control,Heating Setpoint,SPACE4-1,[C]
Actuator,Zone Temperature Control,Cooling Setpoint,SPACE4-1,[C]
Actuator,Zone Temperature Control,Heating Setpoint,SPACE5-1,[C]
